,t,j,fl,fd
0,0.1,37679797.2854587,-20003914.711654164,33755283.99287516
1,0.2,154666190.71865797,-38225811.74188831,64298440.425380826
2,0.30000000000000004,395891494.4315723,-56207103.75595458,94299658.28256154
3,0.4,761685123.8364407,-74196699.21781543,124293678.85266903
4,0.5,1255254720.358337,-92211866.15710114,154317619.6669674
5,0.6,1878464891.4344258,-110246245.2426364,184364916.92267215
6,0.7,2632592196.174148,-128294107.89126489,214428660.84418187
7,0.7999999999999999,3518576651.2170587,-146351661.04106954,244504215.78848547
8,0.8999999999999999,4537124687.420011,-164416407.18352482,274588524.2024149
9,0.9999999999999999,5688771598.336657,-182486646.85993156,304679506.0310162
10,1.0999999999999999,6660153988.623053,-185686496.25194767,309675647.5695059
11,1.2,6877179554.995075,-186400799.75592852,310628461.7183148
12,1.3,6967670488.056687,-186658612.8937529,310949828.15229183
13,1.4000000000000001,7022814770.485144,-186794774.59567222,311116530.4595041
14,1.5000000000000002,7062054540.079421,-186882039.91823164,311222901.92445296
15,1.6000000000000003,7091867096.949636,-186943586.65308303,311297760.79356164
16,1.7000000000000004,7115269422.617927,-186989451.19735086,311353432.44117033
17,1.8000000000000005,7134001504.08615,-187024891.54679668,311396359.40466416
18,1.9000000000000006,7149201990.736673,-187053000.864529,311430331.3359181
19,2.0000000000000004,7161671361.788949,-187075742.6201337,311457753.7449478
20,2.1000000000000005,7171995829.490334,-187094432.3781279,311480237.83853483
21,2.2000000000000006,7180615443.532416,-187109988.37199506,311498907.5598896
22,2.3000000000000007,7187866054.133897,-187123072.6396613,311514572.6996352
23,2.400000000000001,7194007201.5809145,-187134175.39268556,311527832.4339588
24,2.500000000000001,7199241547.942669,-187143667.83017734,311539140.1386822
25,2.600000000000001,7203728817.573224,-187151836.446947,311548845.4775404
26,2.700000000000001,7207595988.9847355,-187158906.01836655,311557222.5834311
27,2.800000000000001,7210944845.174821,-187165055.4126723,311564489.43369
28,2.9000000000000012,7213857624.015037,-187170428.72556993,311570821.4860502
29,3.0000000000000013,7216401282.821756,-187175143.2862002,311576361.4788629
30,3.1000000000000014,7218630741.5791235,-187179295.52306733,311581226.60949624
31,3.2000000000000015,7220591367.119101,-187182965.33608124,311585513.88370246
32,3.3000000000000016,7222320889.093269,-187186219.4061819,311589304.1648167
33,3.4000000000000017,7223850887.765322,-187189113.73626852,311592665.2824859
34,3.5000000000000018,7225207957.11076,-187191695.62701622,311595654.45006603
35,3.600000000000002,7226414620.16851,-187194005.23108733,311598320.16618943
36,3.700000000000002,7227490054.212936,-187196076.78845543,311600703.72614825
37,3.800000000000002,7228450669.053286,-187197939.6175174,311602840.43434995
38,3.900000000000002,7229310571.218494,-187199618.91695738,311604760.585093
39,4.000000000000002,7230081938.943187,-187201136.41946167,311606490.2618596
40,4.100000000000001,7230775327.012657,-187202510.92829582,311608051.9931894
41,4.200000000000001,7231399916.110347,-187203758.76042467,311609465.29398715
42,4.300000000000001,7231963718.011962,-187204894.11455113,311610747.11489743
43,4.4,7232473745.412721,-187205929.37829697,311611912.2170404
44,4.5,7232936153.289204,-187206875.38580593,311612973.4860671
45,4.6,7233356357.192379,-187207741.63467208,311613942.1963693
46,4.699999999999999,7233739132.758278,-187208536.46929914,311614828.23424804
47,4.799999999999999,7234088699.828343,-187209267.2365143,311615640.28697824
