,t,j,fl,fd
0,0.1,12149477.25411214,-6248760.6942903595,22228767.096754704
1,0.2,38221243.811005116,-10273716.328302199,36433067.67354222
2,0.30000000000000004,79843849.51023556,-13936698.210506465,49311895.352874294
3,0.4,135599861.8754629,-17548919.875816446,62025167.05829568
4,0.5,206353455.21713305,-21154864.584634025,74718656.88769567
5,0.6,292418632.4022673,-24761045.607288714,87412472.44077694
6,0.7,393949114.21687883,-28368374.308234338,100109406.23620796
7,0.7999999999999999,511041648.57506675,-31976836.259574585,112809476.81556806
8,0.8999999999999999,643764717.7332705,-35586266.647543825,125512247.71659596
9,0.9999999999999999,792169571.7841759,-39196498.3348127,138217264.29785275
10,1.0999999999999999,910531760.2300977,-39847451.961913414,140394727.1329292
11,1.2,938995495.0111617,-39994466.182880774,140832984.33202353
12,1.3,950629491.8680454,-40047878.59872955,140984206.32679933
13,1.4000000000000001,957407697.4741497,-40076211.521061845,141063178.91445446
14,1.5000000000000002,962093247.91915,-40094437.8359598,141113838.4826993
15,1.6000000000000003,965609915.0157821,-40107335.821252264,141149736.660355
16,1.7000000000000004,968365465.7869936,-40116974.569422804,141176642.96130598
17,1.8000000000000005,970579348.5835183,-40124438.14211304,141197551.55901927
18,1.9000000000000006,972387408.1809045,-40130365.28026125,141214216.75128973
19,2.0000000000000004,973881986.2446462,-40135162.978592455,141227753.216693
20,2.1000000000000005,975129679.9122407,-40139105.48171353,141238911.65281123
21,2.2000000000000006,976180310.8520126,-40142385.472708985,141248220.14370158
22,2.3000000000000007,977072022.1646206,-40145142.76981233,141256062.85534284
23,2.400000000000001,977834469.5589015,-40147481.4579579,141262726.750871
24,2.500000000000001,978490968.335445,-40149480.64442701,141268430.80019414
25,2.600000000000001,979060010.9678952,-40151201.49433621,141273345.03908226
26,2.700000000000001,979556375.2769322,-40152691.99092442,141277603.45160365
27,2.800000000000001,979991951.1174628,-40153990.24832583,141281312.93745884
28,2.9000000000000012,980376366.0423459,-40155126.87218503,141284559.71016526
29,3.0000000000000013,980717463.7316952,-40156126.67593524,141287413.95871153
30,3.1000000000000014,981021672.7368649,-40157009.950355165,141289933.3053975
31,3.2000000000000015,981294292.5514776,-40157793.41686157,141292165.41076523
32,3.3000000000000016,981539716.8263677,-40158490.9528079,141294149.9627281
33,3.4000000000000017,981761608.4749004,-40159114.14978169,141295920.2137038
34,3.5000000000000018,981963037.7430078,-40159672.7478586,141297504.18113786
35,3.600000000000002,982146591.6253699,-40160174.976562835,141298925.59410912
36,3.700000000000002,982314461.0053791,-40160627.82486966,141300204.6461686
37,3.800000000000002,982468510.3985903,-40161037.2566946,141301358.59879103
38,3.900000000000002,982610334.0477085,-40161408.384117424,141302402.26855057
39,4.000000000000002,982741301.2615993,-40161745.60755728,141303348.42302772
40,4.100000000000001,982862593.2407311,-40162052.7299089,141304208.10451362
41,4.200000000000001,982975233.13066,-40162333.050016254,141304990.8961633
42,4.300000000000001,983080110.667887,-40162589.43963794,141305705.1419977
43,4.4,983178002.4846548,-40162824.407144204,141306358.12963477
44,4.5,983269588.9156953,-40163040.150486596,141306956.24276876
45,4.6,983355467.9710662,-40163238.6014484,141307505.0889639
46,4.699999999999999,983436167.0052384,-40163421.46276759,141308009.60717505
47,4.799999999999999,983512152.503056,-40163590.2394132,141308474.15858066
48,4.899999999999999,983583838.3205684,-40163746.265033394,141308902.60357502
49,4.999999999999998,983651592.6534264,-40163890.72440691,141309298.367281
50,5.099999999999998,983715743.9506321,-40164024.672570296,141309664.49544334
51,5.1999999999999975,983776585.9534404,-40164149.051164046,141310003.70230022
52,5.299999999999997,983834382.0036877,-40164264.70245449,141310318.4116795
53,5.399999999999997,983889368.7399777,-40164372.381391816,141310610.7923907
54,5.4999999999999964,983941759.2800124,-40164472.766015485,141310882.78878614
55,5.599999999999996,983991745.9686348,-40164566.46645844,141311136.14722368
56,5.699999999999996,984039502.7587442,-40164654.03275915,141311372.43903574
57,5.799999999999995,984085187.2795972,-40164735.96165688,141311593.08050224
58,5.899999999999995,984128942.6392537,-40164812.70252022,141311799.35028663
59,5.999999999999995,984170898.9995698,-40164884.662529394,141311992.404666
60,6.099999999999994,984211174.9555876,-40164952.21121891,141312173.29087472
61,6.199999999999994,984249878.7473309,-40165015.68446765,141312342.95881718
62,6.299999999999994,984287109.3265055,-40165075.38801053,141312502.2713745
63,6.399999999999993,984322957.2980046,-40165131.60053919,141312652.01348943
64,6.499999999999993,984357505.7523196,-40165184.57644056,141312792.90017956
65,6.5999999999999925,984390831.0036962,-40165234.54822341,141312925.5836399
66,6.699999999999992,984423003.2455263,-40165281.728672504,141313050.6595298
67,6.799999999999992,984454087.1339072,-40165326.31276284,141313168.67255628
68,6.8999999999999915,984484142.307768,-40165368.479366325,141313280.12144393
69,6.999999999999991,984513223.8535061,-40165408.39277211,141313385.46335393
70,7.099999999999991,984541382.7212182,-40165446.20404718,141313485.1178391
71,7.19999999999999,984568666.0972078,-40165482.0522541,141313579.4703654
72,7.29999999999999,984595117.7388899,-40165516.06554171,141313668.8754749
73,7.39999999999999,984620778.2759571,-40165548.362125434,141313753.65961155
74,7.499999999999989,984645685.4813135,-40165579.05116808,141313834.12366685
75,7.599999999999989,984669874.515979,-40165608.23357393,141313910.545258
76,7.699999999999989,984693378.1497124,-40165636.00270388,141313983.18078855
77,7.799999999999988,984716226.960832,-40165662.445020206,141314052.2672976
78,7.899999999999988,984738449.5173582,-40165687.64067188,141314118.02412963
79,7.999999999999988,984760072.5407392,-40165711.66402304,141314180.65444967
80,8.099999999999987,984781121.0549726,-40165734.58413069,141314240.34660637
81,8.199999999999987,984801618.5216987,-40165756.465179384,141314297.2753693
82,8.299999999999986,984821586.9633601,-40165777.36687767,141314351.60304967
83,8.399999999999986,984841047.0753623,-40165797.34481292,141314403.48051858
84,8.499999999999986,984860018.3280526,-40165816.450783364,141314453.0481371
85,8.599999999999985,984878519.0601538,-40165834.73309142,141314500.43659064
86,8.699999999999985,984896566.5636873,-40165852.23681625,141314545.7676577
87,8.799999999999985,984914177.1618769,-40165869.00406137,141314589.1549114
88,8.899999999999984,984931366.2803229,-40165885.074182406,141314630.70434853
89,8.999999999999984,984948148.5123243,-40165900.48399224,141314670.51497942
90,9.099999999999984,984964537.6782576,-40165915.267952114,141314708.67935672
91,9.199999999999983,984980546.8808266,-40165929.458345346,141314745.2840635
92,9.299999999999983,984996188.5548799,-40165943.08543532,141314780.41014934
93,9.399999999999983,985011474.5139961,-40165956.17761268,141314814.13355148
94,9.499999999999982,985026415.9926505,-40165968.76152967,141314846.5254656
95,9.599999999999982,985041023.6854709,-40165980.86222433,141314877.6526798
96,9.699999999999982,985055307.782987,-40165992.50323318,141314907.57790595
97,9.799999999999981,985069278.0048802,-40166003.706695415,141314936.36005434
98,9.89999999999998,985082943.6305925,-40166014.49345089,141314964.05451468
99,9.99999999999998,985096313.527126,-40166024.88312852,141314990.71339157
100,10.09999999999998,985109396.1755219,-40166034.8942268,141315016.3857365
101,10.19999999999998,985122199.6945322,-40166044.54419319,141315041.11775827
102,10.29999999999998,985134731.8629638,-40166053.84948991,141315064.95300826
103,10.399999999999979,985147000.1400831,-40166062.8256624,141315087.93256792
104,10.499999999999979,985159011.6847807,-40166071.48739662,141315110.09520686
105,10.599999999999978,985170773.3730673,-40166079.84857641,141315131.4775373
106,10.699999999999978,985182291.8144389,-40166087.922334634,141315152.11415917
107,10.799999999999978,985193573.3669171,-40166095.721099705,141315172.0377823
108,10.899999999999977,985204624.151338,-40166103.256641656,141315191.27935264
109,10.999999999999977,985215450.0641009,-40166110.54011208,141315209.86816487
110,11.099999999999977,985226056.7895079,-40166117.58208302,141315227.83196482
111,11.199999999999976,985236449.8109164,-40166124.39258107,141315245.19704527
112,11.299999999999976,985246634.4214118,-40166130.98112338,141315261.9883398
113,11.399999999999975,985256615.7333497,-40166137.35674583,141315278.22949955
114,11.499999999999975,985266398.6877453,-40166143.52803219,141315293.94297785
115,11.599999999999975,985275988.0625895,-40166149.50314187,141315309.15009946
