,t,j,fl,fd
0,0.1,2106941.854359077,3250924.2050441625,5197341.922076402
1,0.2,11629969.80622309,5369141.33713149,8451131.836713832
2,0.30000000000000004,26766238.507097498,7289153.830090713,11363119.545495974
3,0.4,47226808.27277802,9181181.922259323,14246436.88625999
4,0.5,73540997.37035397,11069810.48423084,17127085.472406335
5,0.6,105827391.60806476,12958630.515956359,20007580.432472993
6,0.7,144132086.9832727,14848135.83210921,22888202.23102591
7,0.7999999999999999,188481890.05829182,16738313.691253414,25768969.685328513
8,0.8999999999999999,238894333.85119897,18629069.90696865,28649865.53963671
9,0.9999999999999999,295381153.7104388,20520309.20551663,31530869.483403396
10,1.0999999999999999,355593470.19143844,20872041.354004964,31950068.89039586
11,1.2,364523863.07759506,20950171.32269036,31994232.415885624
12,1.3,367832749.19848186,20978293.200707186,32002941.74112778
13,1.4000000000000001,369942891.12948406,20993440.787462953,32006592.70025635
14,1.5000000000000002,371479415.4329403,21003447.280360293,32008863.30764852
15,1.6000000000000003,372633380.6487457,21010723.952742312,32010495.61888421
16,1.7000000000000004,373509494.4516337,21016297.265589524,32011745.378286157
17,1.8000000000000005,374178884.3386107,21020706.17060494,32012736.62186055
18,1.9000000000000006,374693107.11261874,21024272.746715948,32013541.40111883
19,2.0000000000000004,375090340.5985874,21027206.372848425,32014206.058521714
20,2.1000000000000005,375399080.8999651,21029651.26424421,32014762.375684496
21,2.2000000000000006,375640673.0899935,21031710.95482925,32015233.124666285
22,2.3000000000000007,375831141.0286151,21033462.100522332,32015635.149620265
23,2.400000000000001,375982537.8093752,21034962.82212393,32015981.216590118
24,2.500000000000001,376103949.44182354,21036258.028336603,32016281.19026529
25,2.600000000000001,376202242.3497171,21037382.959858097,32016542.816329375
26,2.700000000000001,376282620.35572004,21038365.630844075,32016772.259719357
27,2.800000000000001,376349039.82401615,21039228.558088206,32016974.485190306
28,2.9000000000000012,376404519.24815834,21039990.014183234,32017153.53243674
29,3.0000000000000013,376451370.33936757,21040664.953400306,32017312.718738705
30,3.1000000000000014,376491370.7530103,21041265.70712765,32017454.790633883
31,3.2000000000000015,376525893.4154714,21041802.513664857,32017582.039037198
32,3.3000000000000016,376556003.5556743,21042283.92682115,32017696.38771688
33,3.4000000000000017,376582531.67618763,21042717.13445847,32017799.462062452
34,3.5000000000000018,376606128.57205445,21043108.209192615,32017892.64307825
35,3.600000000000002,376627306.9301502,21043462.307372887,32017977.11018593
36,3.700000000000002,376646472.87610847,21043783.828213103,32018053.87543597
37,3.800000000000002,376663949.97376037,21044076.541926175,32018123.811081767
38,3.900000000000002,376679997.54311395,21044343.69354365,32018187.671962023
39,4.000000000000002,376694824.6907764,21044588.08751795,32018246.113794375
40,4.100000000000001,376708601.094383,21044812.157027595,32018299.708219364
41,4.200000000000001,376721465.32373923,21045018.02104518,32018348.95525118
42,4.300000000000001,376733531.2853129,21045207.53152947,32018394.29363037
43,4.4,376744893.2338532,21045382.312641177,32018436.109480947
44,4.5,376755629.6850222,21045543.793451734,32018474.743580032
45,4.6,376765806.48329574,21045693.23535618,32018510.497494295
46,4.699999999999999,376775479.2176466,21045831.75510473,32018543.63877551
47,4.799999999999999,376784695.1321569,21045960.344266567,32018574.405379128
48,4.899999999999999,376793494.64348906,21046079.88569446,32018603.009436462
49,4.999999999999998,376801912.55240357,21046191.167533964,32018629.6404835
50,5.099999999999998,376809979.01452047,21046294.895175755,32018654.46823571
