,t,j,fl,fd
0,0.1,8805986.932003705,9749351.631801773,16109914.012452286
1,0.2,29529351.2045386,16035990.76868216,26397081.749089472
2,0.30000000000000004,62599241.83373265,21756007.142608754,35712484.184824124
3,0.4,106939413.53499225,27396832.327852245,44911352.92382344
4,0.5,163303714.31901458,33027722.99481163,54096909.684185326
5,0.6,231943642.36015704,38658856.51489361,63282994.190894864
6,0.7,312979055.7568306,44291679.01283178,72471444.43603384
7,0.7999999999999999,406485437.9186072,49926186.50005866,81662218.08146153
8,0.8999999999999999,512516669.41486967,55562135.75336115,90854977.06462291
9,0.9999999999999999,631113447.2295027,61199276.81382464,100049380.72744988
10,1.0999999999999999,730845923.3841488,62219286.18731188,101614132.93063703
11,1.2,752953291.7092227,62449743.22405825,101921816.8429558
12,1.3,761903388.4501426,62533296.10671762,102028544.57288487
13,1.4000000000000001,767223134.2721591,62577249.30647905,102084994.08768171
14,1.5000000000000002,770968594.4206574,62605242.40175937,102121531.79788014
15,1.6000000000000003,773811845.6526263,62624871.3250071,102147548.89078821
16,1.7000000000000004,776052402.0563371,62639428.10136765,102167087.90393072
17,1.8000000000000005,777855482.8105869,62650629.88333329,102182271.79853937
18,1.9000000000000006,779326172.548421,62659481.06052764,102194357.25055178
19,2.0000000000000004,780537592.2216197,62666616.35334593,102204149.45449223
20,2.1000000000000005,781543460.8232765,62672460.02158237,102212194.31619292
21,2.2000000000000006,782384553.4545823,62677307.97125164,102218877.8966099
22,2.3000000000000007,783092455.3622414,62681373.55140796,102224482.22443031
23,2.400000000000001,783691964.7997147,62684814.71950014,102229218.67304462
24,2.500000000000001,784202740.3443631,62687750.977231696,102233248.96541728
25,2.600000000000001,784640483.3872865,62690274.3696948,102236698.95488022
26,2.700000000000001,785017812.9415163,62692456.87576842,102239667.982082
27,2.800000000000001,785344925.9512782,62694355.517570436,102242235.41241908
28,2.9000000000000012,785630102.7018759,62696015.97961078,102244465.31485723
29,3.0000000000000013,785880097.6707183,62697475.22621957,102246409.8799968
30,3.1000000000000014,786100444.2419139,62698763.4289831,102248111.96168052
31,3.2000000000000015,786295693.8707235,62699905.40864859,102249606.99627173
32,3.3000000000000016,786469604.8989292,62700921.72892991,102250924.47176614
33,3.4000000000000017,786625292.4054137,62701829.53653757,102252089.06590632
34,3.5000000000000018,786765347.7044291,62702643.21348134,102253121.53737402
35,3.600000000000002,786891934.0670251,62703374.8886055,102254039.43033278
36,3.700000000000002,787006863.7167639,62704034.84233003,102254857.63625436
37,3.800000000000002,787111660.0078964,62704631.82948955,102255588.84541203
38,3.900000000000002,787207607.8249606,62705173.338730864,102256243.91231537
39,4.000000000000002,787295794.5796635,62705665.80234675,102256832.15335214
40,4.100000000000001,787377143.6711483,62706114.7670557,102257361.59066279
41,4.200000000000001,787452441.8829317,62706525.03381182,102257839.15303868
42,4.300000000000001,787522361.8828815,62706900.77283721,102258270.84221642
43,4.4,787587480.7564491,62707245.618766956,102258661.87117133
44,4.5,787648295.3139625,62707562.7496875,102259016.77961336
45,4.6,787705234.7676893,62707854.95308804,102259339.5308108
46,4.699999999999999,787758671.2579501,62708124.681129724,102259633.59307404
47,4.799999999999999,787808928.6135392,62708374.097127914,102259902.00854735
48,4.899999999999999,787856289.6618878,62708605.11479125,102260147.45149305
49,4.999999999999998,787901002.3411386,62708819.43148481,102260372.27780673
50,5.099999999999998,787943284.8228672,62709018.55648886,102260578.56721458
51,5.1999999999999975,787983329.8157982,62709203.83511895,102260768.15932706
52,5.299999999999997,788021308.1870086,62709376.46935212,102260942.68453065
53,5.399999999999997,788057372.0174928,62709537.535532475,102261103.5905111
54,5.4999999999999964,788091657.1840875,62709687.99960999,102261252.16509242
55,5.599999999999996,788124285.546798,62709828.730289556,102261389.55593884
56,5.699999999999996,788155366.8049024,62709960.510413915,102261516.78759655
57,5.799999999999995,788185000.075292,62710084.046841905,102261634.77625594
58,5.899999999999995,788213275.2378298,62710199.97903122,102261744.34257233
59,5.999999999999995,788240274.0838426,62710308.88653986,102261846.22282381
60,6.099999999999994,788266071.2993299,62710411.29556592,102261941.07863252
61,6.199999999999994,788290735.3076003,62710507.68468651,102262029.50545366
