,t,j,fl,fd
0,0.1,37102233.02929949,20011827.03369852,33067718.236086242
1,0.2,152194198.1692033,38317280.615603544,63108637.99061371
2,0.30000000000000004,390238837.9654757,56384061.9427174,92626444.41303475
3,0.4,751250274.3349347,74460895.45856473,122141177.56496884
4,0.5,1237999988.554583,92564306.89672779,151688301.49765882
5,0.6,1852010659.0833945,110687433.92964754,181260562.8361803
6,0.7,2594317815.9912143,128824276.6579765,210850632.6696798
7,0.7999999999999999,3465705244.546997,146970907.91753665,240453599.38073164
8,0.8999999999999999,4466785561.89622,165124763.6224788,270066206.2594515
9,0.9999999999999999,5598042562.646919,183284109.1884378,299686217.92404544
10,1.0999999999999999,6553439528.711751,186567147.12308428,304723243.5068565
11,1.2,6763961658.995865,187306861.01705575,305710752.2339064
12,1.3,6848358677.277637,187573793.36318594,306051502.4446147
13,1.4000000000000001,6898242594.495281,187713559.00686604,306230827.21927685
14,1.5000000000000002,6933281563.013459,187802228.9477917,306346442.6305151
15,1.6000000000000003,6959855864.860082,187864206.14725745,306428513.35149264
16,1.7000000000000004,6980788748.0659485,187910044.48132965,306489993.77418065
17,1.8000000000000005,6997629930.333162,187945236.51676592,306537670.07969606
18,1.9000000000000006,7011362573.888821,187972987.6220129,306575549.42194337
19,2.0000000000000004,7022670195.9647045,187995318.9226805,306606193.2718093
20,2.1000000000000005,7032054954.33109,188013578.5267552,306631334.4326616
21,2.2000000000000006,7039898147.255322,188028704.82994658,306652195.84557974
22,2.3000000000000007,7046495265.838387,188041373.17304257,306669669.2460877
23,2.400000000000001,7052078397.638977,188052082.70658574,306684421.83525616
24,2.500000000000001,7056831583.851302,188061210.46421564,306696963.30295026
25,2.600000000000001,7060901849.538863,188069046.4285267,306707689.73073655
26,2.700000000000001,7064407370.778092,188075817.05741805,306716913.3553167
27,2.800000000000001,7067443644.682633,188081701.52605048,306724883.33251816
28,2.9000000000000012,7070088215.782796,188086843.21556938,306731800.5767911
29,3.0000000000000013,7072404333.55645,188091358.01090193,306737828.5872857
30,3.1000000000000014,7074443805.456823,188095340.40338096,306743101.4874658
31,3.2000000000000015,7076249237.15492,188098868.050552,306747730.08870673
32,3.3000000000000016,7077855801.746915,188102005.23122227,306751806.52625245
33,3.4000000000000017,7079292644.1880245,188104805.49599332,306755407.8467226
34,3.5000000000000018,7080584001.460342,188107313.72333178,306758598.8143404
35,3.600000000000002,7081750099.943465,188109567.73035035,306761434.12727726
36,3.700000000000002,7082807877.279912,188111599.5461338,306763960.18337303
37,3.800000000000002,7083771565.333078,188113436.42649463,306766216.49791837
38,3.900000000000002,7084653162.696187,188115101.6686168,306768236.8501772
39,4.000000000000002,7085462819.031129,188116615.2695265,306770050.2165488
40,4.100000000000001,7086209148.728196,188117994.4616177,306771681.5345901
41,4.200000000000001,7086899487.692445,188119254.15069023,306773152.3319196
42,4.300000000000001,7087540104.214838,188120407.27614912,306774481.2465045
43,4.4,7088136372.631054,188121465.10870266,306775684.4590531
44,4.5,7088692916.73525,188122437.49751082,306776776.0538931
45,4.6,7089213728.527217,188123333.07627276,306777768.3213679
46,4.699999999999999,7089702266.789529,188124159.4358337,306778672.01214325
47,4.799999999999999,7090161539.117171,188124923.2692573,306779496.5518489
48,4.899999999999999,7090594170.340502,188125630.49423307,306780250.2227821
49,4.999999999999998,7091002459.736002,188126286.35674438,306780940.3182467
50,5.099999999999998,7091388428.951657,188126895.51915526,306781573.2739859
51,5.1999999999999975,7091753862.263275,188127462.1352908,306782154.78046054
52,5.299999999999997,7092100340.43803,188127989.91464034,306782689.87898684
53,5.399999999999997,7092429269.29939,188128482.17745122,306783183.04424363
54,5.4999999999999964,7092741903.85625,188128941.90208122,306783638.2553118
55,5.599999999999996,7093039368.739099,188129371.7658908,306784059.05692273
56,5.699999999999996,7093322675.531369,188129774.18057966,306784448.61238414
57,5.799999999999995,7093592737.510303,188130151.32285568,306784809.74945945
58,5.899999999999995,7093850382.195973,188130505.1610937,306785145.00017464
59,5.999999999999995,7094096362.072136,188130837.47856256,306785456.6354369
60,6.099999999999994,7094331363.747166,188131149.8937315,306785746.6952029
61,6.199999999999994,7094556015.81586,188131443.878051,306786017.0148176
62,6.299999999999994,7094770895.603208,188131720.77155098,306786269.24805945
63,6.399999999999993,7094976534.982611,188131981.79656157,306786504.8873143
64,6.499999999999993,7095173425.38177,188132228.0698079,306786725.28128815
65,6.5999999999999925,7095362022.1264515,188132460.61310017,306786931.6505939
66,6.699999999999992,7095542748.200337,188132680.3627865,306787125.1014475
67,6.799999999999992,7095715997.508852,188132888.17811802,306787306.6377645
68,6.8999999999999915,7095882137.736256,188133084.84872666,306787477.1718613
69,6.999999999999991,7096041512.826588,188133271.10121316,306787637.5338734
70,7.099999999999991,7096194445.171084,188133447.60509115,306787788.4801611
71,7.19999999999999,7096341237.522405,188133614.97803134,306787930.7007274
72,7.29999999999999,7096482174.684641,188133773.79060683,306788064.82581747
73,7.39999999999999,7096617525.005493,188133924.5704966,306788191.4317989
74,7.499999999999989,7096747541.700848,188134067.80629,306788311.04639006
75,7.599999999999989,7096872464.034403,188134203.95089993,306788424.15334237
76,7.699999999999989,7096992518.364912,188134333.42463055,306788531.19660395
77,7.799999999999988,7097107919.089925,188134456.617939,306788632.5840603
78,7.899999999999988,7097218869.488872,188134573.89392623,306788728.69087154
79,7.999999999999988,7097325562.483342,188134685.59061164,306788819.86247927
80,8.099999999999987,7097428181.327867,188134792.02296603,306788906.4172955
81,8.199999999999987,7097526900.229537,188134893.4847606,306788988.6491277
82,8.299999999999986,7097621884.917803,188134990.25025567,306789066.8293524
83,8.399999999999986,7097713293.163232,188135082.57572052,306789141.20890194
84,8.499999999999986,7097801275.245858,188135170.70082727,306789212.019995
85,8.599999999999985,7097885974.3954315,188135254.84992003,306789279.47777957
86,8.699999999999985,7097967527.189383,188135335.2331587,306789343.7817657
87,8.799999999999985,7098046063.919956,188135412.04758435,306789405.1171254
88,8.899999999999984,7098121708.938573,188135485.47808287,306789463.6558972
89,8.999999999999984,7098194580.9731455,188135555.69824937,306789519.5580553
90,9.099999999999984,7098264793.419462,188135622.87122482,306789572.97248745
91,9.199999999999983,7098332454.618355,188135687.15041137,306789624.03789324
92,9.299999999999983,7098397668.110646,188135748.68017045,306789672.8835751
93,9.399999999999983,7098460532.879878,188135807.59643134,306789719.63019824
