,t,j,fl,fd
0,0.1,56919824.02932551,295449.815465095,50223884.97733391
1,0.2,221503462.27861887,549904.8519795113,95798625.81489094
2,0.30000000000000004,551974502.83981,797883.6465836017,140628741.24457037
3,0.4,1050067285.7695243,1045015.5617710882,185456694.38246405
4,0.5,1719846119.4520102,1291749.562823301,230334927.14872414
5,0.6,2563601221.984433,1538230.3722515134,275252231.72168976
6,0.7,3582850754.6822014,1784540.71675166,320197277.7485291
7,0.7999999999999999,4778697357.435936,2030735.420408019,365162435.10223347
8,0.8999999999999999,6151968408.862879,2276851.8918604786,410142627.1990437
9,0.9999999999999999,7703293928.8671055,2522915.703286441,455134365.1671416
10,1.0999999999999999,8923086218.30218,2549251.119403466,462789201.9275166
11,1.2,9223939599.681437,2549713.7327919416,464332449.8385637
12,1.3,9348194458.133976,2548348.962910139,464866366.3172388
13,1.4000000000000001,9420542498.812206,2547138.6959476685,465146410.242792
14,1.5000000000000002,9470224661.828852,2546259.2181392796,465326754.3400126
15,1.6000000000000003,9507167744.440096,2545649.237793827,465454831.5724589
16,1.7000000000000004,9535838521.683388,2545232.0959071564,465550879.8175901
17,1.8000000000000005,9558683025.054768,2544947.5894101057,465625477.00293356
18,1.9000000000000006,9577227883.533455,2544752.4650184177,465684875.8797153
19,2.0000000000000004,9592507891.050009,2544616.4874061523,465733079.4645836
20,2.1000000000000005,9605260824.68678,2544518.769380461,465772796.31177795
21,2.2000000000000006,9616029435.69845,2544445.0061862255,465805934.7669438
22,2.3000000000000007,9625221258.134611,2544385.501586032,465833881.50177264
23,2.400000000000001,9633146766.069359,2544333.778903374,465857668.99211305
24,2.500000000000001,9640045170.849915,2544285.605162166,465878081.4307297
25,2.600000000000001,9646102543.42216,2544238.304136975,465895724.4421699
26,2.700000000000001,9651464871.02029,2544190.2718282323,465911072.4771059
27,2.800000000000001,9656247627.19626,2544140.6344707645,465924501.8965415
28,2.9000000000000012,9660542873.194672,2544089.007437154,465936314.58101624
29,3.0000000000000013,9664424577.45069,2544035.325756328,465946755.09542006
30,3.1000000000000014,9667952631.304178,2543979.725653301,465956023.37018836
31,3.2000000000000015,9671175901.027105,2543922.4624088327,465964284.2022792
32,3.3000000000000016,9674134561.808554,2543863.854094923,465971674.462557
33,3.4000000000000017,9676861893.110405,2543804.2436670805,465978308.624816
34,3.5000000000000018,9679385667.55129,2543743.9740658007,465984283.0507132
35,3.600000000000002,9681729231.354939,2543683.372475081,465989679.3417579
36,3.700000000000002,9683912349.537024,2543622.740919314,465994566.98442596
37,3.800000000000002,9685951870.714708,2543562.3512975583,465999005.4544099
38,3.900000000000002,9687862252.950487,2543502.4433778482,466003045.9033781
39,4.000000000000002,9689655981.993141,2543443.2247680128,466006732.52078545
40,4.100000000000001,9691343905.792538,2543384.872157759,466010103.6407582
41,4.200000000000001,9692935503.56186,2543327.5333067994,466013192.64751536
42,4.300000000000001,9694439103.411856,2543271.3294739854,466016028.7205231
43,4.4,9695862059.37791,2543216.358000161,466018637.4511514
44,4.5,9697210896.24538,2543162.6949344496,466021041.3558452
45,4.6,9698491428.691317,2543110.3975630575,466023260.3053064
46,4.699999999999999,9699708859.86029,2543059.5068006315,466025311.8851677
47,4.799999999999999,9700867863.383564,2543010.049407588,466027211.7004979
48,4.899999999999999,9701972652.001385,2542962.0399985514,466028973.63398033
49,4.999999999999998,9703027035.303722,2542915.482859117,466030610.06569225
50,5.099999999999998,9704034468.569862,2542870.3735624785,466032132.0609557
51,5.1999999999999975,9704998094.314701,2542826.7003975785,466033549.53145623
52,5.299999999999997,9705920777.807783,2542784.445634615,466034871.37389994
53,5.399999999999997,9706805137.60133,2542743.586614476,466036105.5897514
54,5.4999999999999964,9707653571.89795,2542704.096710858,466037259.3889415
55,5.599999999999996,9708468281.432524,2542665.9461475387,466038339.27998286
56,5.699999999999996,9709251289.429781,2542629.1027117744,466039351.1484245
57,5.799999999999995,9710004459.075466,2542593.532359547,466040300.3253979
58,5.899999999999995,9710729508.891754,2542559.1997314915,466041191.6476569
59,5.999999999999995,9711428026.306355,2542526.068592626,466042029.5102306
60,6.099999999999994,9712101479.685999,2542494.102199605,466042817.912775
61,6.199999999999994,9712751229.039413,2542463.263610762,466043560.5004232
62,6.299999999999994,9713378535.571222,2542433.5159414643,466044260.5998742
63,6.399999999999993,9713984570.23394,2542404.8225780814,466044921.2513445
64,6.499999999999993,9714570421.410921,2542377.147352907,466045545.2368994
65,6.5999999999999925,9715137101.830315,2542350.4546810198,466046135.1056357
66,6.699999999999992,9715685554.80944,2542324.709678774,466046693.1960927
67,6.799999999999992,9716216659.899904,2542299.8782461607,466047221.6562164
68,6.8999999999999915,9716731238.009438,2542275.92713773,466047722.4612436
69,6.999999999999991,9717230056.052994,2542252.824011079,466048197.42962253
70,7.099999999999991,9717713831.184586,2542230.537467689,466048648.23734707
71,7.19999999999999,9718183234.655144,2542209.037069966,466049076.43077564
72,7.29999999999999,9718638895.335186,2542188.2933588917,466049483.4381632
73,7.39999999999999,9719081402.933891,2542168.277856528,466049870.5800526
74,7.499999999999989,9719511310.944605,2542148.963064787,466050239.07860255
75,7.599999999999989,9719929139.346525,2542130.322456513,466050590.06603736
76,7.699999999999989,9720335377.079508,2542112.3304640655,466050924.5922616
77,7.799999999999988,9720730484.319042,2542094.962459918,466051243.63176006
78,7.899999999999988,9721114894.56512,2542078.194740196,466051548.08983725
79,7.999999999999988,9721489016.564548,2542062.004499378,466051838.8082803
80,8.099999999999987,9721853236.077953,2542046.3698099363,466052116.5704938
81,8.199999999999987,9722207917.511688,2542031.2695940747,466052382.10618395
82,8.299999999999986,9722553405.415533,2542016.6835977384,466052636.0955896
83,8.399999999999986,9722890025.869638,2542002.5923691555,466052879.1733671
84,8.499999999999986,9723218087.76001,2541988.9772270783,466053111.93212
85,8.599999999999985,9723537883.957617,2541975.820231744,466053334.92561567
86,8.699999999999985,9723849692.40903,2541963.1041639773,466053548.67172486
87,8.799999999999985,9724153777.137228,2541950.8124971897,466053753.65512043
88,8.899999999999984,9724450389.17684,2541938.9293639837,466053950.3297482
89,8.999999999999984,9724739767.4306,2541927.4395466023,466054139.1210666
90,9.099999999999984,9725022139.464602,2541916.3284316617,466054320.42812914
91,9.199999999999983,9725297722.246374,2541905.582003427,466054494.62549627
92,9.299999999999983,9725566722.82254,2541895.1868058057,466054662.06496406
93,9.399999999999983,9725829338.952261,2541885.129931063,466054823.07717854
94,9.499999999999982,9726085759.690857,2541875.3989916528,466054977.9731092
95,9.599999999999982,9726336165.929102,2541865.9820991587,466055127.0454202
96,9.699999999999982,9726580730.899923,2541856.8678400577,466055270.5697185
97,9.799999999999981,9726819620.637716,2541848.045266431,466055408.80571514
98,9.89999999999998,9727052994.415602,2541839.5038662027,466055541.99829525
99,9.99999999999998,9727281005.14155,2541831.233547222,466055670.3785015
100,10.09999999999998,9727503799.733423,2541823.2246203334,466055794.1644482
101,10.19999999999998,9727721519.46242,2541815.46778495,466055913.5621795
102,10.29999999999998,9727934300.27527,2541807.9541078545,466056028.766438
103,10.399999999999979,9728142273.091139,2541800.675011165,466056139.96138936
104,10.499999999999979,9728345564.07876,2541793.622255724,466056247.3213092
105,10.599999999999978,9728544294.915426,2541786.7879240788,466056351.0111939
106,10.699999999999978,9728738583.025976,2541780.164411045,466056451.187349
107,10.799999999999978,9728928541.806122,2541773.7444119165,466056547.99791986
108,10.899999999999977,9729114280.831642,2541767.5209005806,466056641.5834022
109,10.999999999999977,9729295906.0506,2541761.4871303267,466056732.0770963
110,11.099999999999977,9729473519.965237,2541755.6366077196,466056819.6055533
111,11.199999999999976,9729647221.799536,2541749.9630965563,466056904.28897536
112,11.299999999999976,9729817107.658318,2541744.460595062,466056986.2415815
113,11.399999999999975,9729983270.672173,2541739.123334651,466057065.57196945
114,11.499999999999975,9730145801.1372,2541733.9457594045,466057142.3834441
115,11.599999999999975,9730304786.641039,2541728.9225334767,466057216.7743227
116,11.699999999999974,9730460312.185612,2541724.0485145827,466057288.83821267
117,11.799999999999974,9730612460.2972,2541719.318757557,466057358.6642869
118,11.899999999999974,9730761311.134901,2541714.7285001166,466057426.33753234
119,11.999999999999973,9730906942.585846,2541710.2731594215,466057491.93897957
120,12.099999999999973,9731049430.362339,2541705.9483210375,466057555.5459286
121,12.199999999999973,9731188848.086355,2541701.7497342443,466057617.23214406
122,12.299999999999972,9731325267.372322,2541697.6733037247,466057677.0680532
123,12.399999999999972,9731458757.903917,2541693.715083182,466057735.1209309
124,12.499999999999972,9731589387.508732,2541689.8712746184,466057791.4550592
125,12.599999999999971,9731717222.224758,2541686.1382124764,466057846.13189626
126,12.69999999999997,9731842326.36556,2541682.512365051,466057899.2102031
127,12.79999999999997,9731964762.581682,2541678.990329677,466057950.7462161
128,12.89999999999997,9732084591.919165,2541675.5688204677,466058000.79375374
129,12.99999999999997,9732201873.87291,2541672.244675579,466058049.40435004
130,13.09999999999997,9732316666.438902,2541669.0148393232,466058096.6273673
131,13.199999999999969,9732429026.164406,2541665.876365608,466058142.51010424
132,13.299999999999969,9732539008.193644,2541662.8264121865,466058187.09790784
133,13.399999999999968,9732646666.310791,2541659.8622357654,466058230.43426585
134,13.499999999999968,9732752052.985983,2541656.9811888025,466058272.5608878
135,13.599999999999968,9732855219.411602,2541654.1807158887,466058313.51780653
136,13.699999999999967,9732956215.541533,2541651.4583475343,466058353.34345573
137,13.799999999999967,9733055090.12999,2541648.8117015474,466058392.07473725
138,13.899999999999967,9733151890.763142,2541646.2384760394,466058429.7471082
139,13.999999999999966,9733246663.895193,2541643.7364467946,466058466.39464325
140,14.099999999999966,9733339454.87765,2541641.3034671335,466058502.0500864
141,14.199999999999966,9733430307.992191,2541638.9374576467,466058536.74493927
142,14.299999999999965,9733519266.479063,2541636.636416291,466058570.50949514
143,14.399999999999965,9733606372.565422,2541634.3984000576,466058603.3729035
144,14.499999999999964,9733691667.492083,2541632.221537307,466058635.36322314
145,14.599999999999964,9733775191.53966,2541630.104012596,466058666.5074705
