,t,j,fl,fd
0,0.1,8877170.527645517,6672949.684038094,10668228.155840943
1,0.2,53502603.814810835,12821931.594762137,20226467.68055984
2,0.30000000000000004,159042845.50494584,18884468.176617254,29521843.040241234
3,0.4,323933549.0646309,24948380.922634885,38799909.203061104
4,0.5,549732738.5752268,31020768.33393353,48078476.665860176
5,0.6,837230367.9952588,37099798.32545533,57358397.30006872
6,0.7,1186936144.374525,43183630.27375657,66639371.34717002
7,0.7999999999999999,1599205029.812907,49271009.37356869,75921132.04309447
8,0.8999999999999999,2074284315.299964,55361088.57726844,85203493.6613698
9,0.9999999999999999,2612343999.964163,61453276.080502234,94486325.84320477
10,1.0999999999999999,3190117967.784936,62585214.89492555,95836761.90594724
11,1.2,3275333697.957209,62835827.322646596,95978810.93413511
12,1.3,3306614236.4055915,62925513.22978313,96006665.15040326
13,1.4000000000000001,3326530207.9751205,62973554.978089474,96018255.95304279
14,1.5000000000000002,3341041216.4588804,63005157.738707475,96025426.99714193
15,1.6000000000000003,3351946403.554347,63028065.19273608,96030563.64495893
16,1.7000000000000004,3360228667.9621115,63045565.206339546,96034485.65667358
17,1.8000000000000005,3366556830.946793,63059379.323269166,96037589.39797644
18,1.9000000000000006,3371416849.1741705,63070533.593308546,96040104.45752135
19,2.0000000000000004,3375169294.1616488,63079693.393976726,96042178.12514362
20,2.1000000000000005,3378083695.46825,63087316.00319943,96043911.18136883
21,2.2000000000000006,3380362151.4152145,63093729.052792266,96045375.68924485
22,2.3000000000000007,3382156479.5456233,63099174.68584108,96046624.85385609
23,2.400000000000001,3383580921.4998083,63103836.20004203,96047698.9304399
24,2.500000000000001,3384721612.0633597,63107855.01806062,96048628.97661479
25,2.600000000000001,3385643645.633075,63111341.96803172,96049439.34308106
26,2.700000000000001,3386396349.2926664,63114385.04240275,96050149.38467555
27,2.800000000000001,3387017217.0246577,63117054.88506756,96050774.66841945
28,2.9000000000000012,3387534845.632055,63119408.76246204,96051327.84568298
29,3.0000000000000013,3387971127.210143,63121493.4937591,96051819.29376464
30,3.1000000000000014,3388342888.340476,63123347.64911916,96052257.5954821
31,3.2000000000000015,3388663117.5746655,63125003.222438134,96052649.90275823
32,3.3000000000000016,3388941886.402894,63126486.920076534,96053002.2157306
33,3.4000000000000017,3389187041.8038206,63127821.164581984,96053319.59944272
34,3.5000000000000018,3389404728.336817,63129024.88387389,96053606.35381418
35,3.600000000000002,3389599782.8078628,63130114.137097724,96053866.14821951
36,3.700000000000002,3389776033.488319,63131102.61471809,96054102.12896688
37,3.800000000000002,3389936527.6730824,63132002.04088743,96054317.00583863
38,3.900000000000002,3390083705.3095083,63132822.49920393,96054513.12226705
39,4.000000000000002,3390219531.9315495,63133572.697984055,96054692.51264149
40,4.100000000000001,3390345600.797939,63134260.187433094,96054856.94941455
41,4.200000000000001,3390463211.660967,63134891.53831349,96055007.98202878
42,4.300000000000001,3390573431.743805,63135472.489634186,96055146.96928002
43,4.4,3390677143.1318116,63136008.07126584,96055275.1063532
44,4.5,3390775079.7534056,63136502.70617801,96055393.44751357
45,4.6,3390867856.358358,63136960.29603523,96055502.92524445
46,4.699999999999999,3390955991.3212585,63137384.293094955,96055604.36643758
47,4.799999999999999,3391039924.6646814,63137777.76090571,96055698.50616561
48,4.899999999999999,3391120032.368465,63138143.42565377,96055785.99942134
49,4.999999999999998,3391196637.779191,63138483.71980219,96055867.43116267
50,5.099999999999998,3391270020.75264,63138800.81930238,96055943.32495031
51,5.1999999999999975,3391340425.009769,63139096.675383575,96056014.15036945
52,5.299999999999997,3391408064.088137,63139373.041867584,96056080.32945442
53,5.399999999999997,3391473126.1742473,63139631.4986724,96056142.24224348
54,5.4999999999999964,3391535778.050388,63139873.472083904,96056200.2316092
