,t,j,fl,fd
0,0.1,10577164.226424623,8667330.188350076,19424445.094817035
1,0.2,34876190.612689435,14232764.246434815,31802919.943021517
2,0.30000000000000004,73413433.14176437,19295167.94262507,43018199.21331322
3,0.4,125021889.5928149,24288426.719621234,54092204.50451462
4,0.5,190565385.78249696,29273347.93968092,65149873.08841185
5,0.6,270348331.5644385,34258660.66018706,76207984.44538161
6,0.7,364519062.82699776,39245556.73716175,87268787.94139856
7,0.7999999999999999,473171572.52142465,44234007.16421352,98332265.36734098
8,0.8999999999999999,596373423.0087425,49223789.31034733,109398040.76317495
9,0.9999999999999999,734176342.9701653,54214679.30860594,120465731.13260481
10,1.0999999999999999,846436903.1060785,55100913.03465568,122333964.94210203
11,1.2,872582959.5354083,55296393.82415465,122698415.93112957
12,1.3,883454290.9823042,55366841.061617516,122822816.14663714
13,1.4000000000000001,890011555.1980679,55404434.288177624,122888142.38190193
14,1.5000000000000002,894683057.0760224,55428858.01487333,122930417.76591527
15,1.6000000000000003,898274038.8388039,55446314.174992755,122960613.33166257
16,1.7000000000000004,901146352.3463008,55459482.51458971,122983403.57753505
17,1.8000000000000005,903499597.5273346,55469770.41911302,123001228.45661019
18,1.9000000000000006,905459545.5386696,55478009.90173554,123015525.70257306
19,2.0000000000000004,907112363.4050186,55484732.853831396,123027212.52342886
20,2.1000000000000005,908520269.3390087,55490298.88686476,123036908.09409408
21,2.2000000000000006,909729761.3722079,55494961.62494357,123045048.55719288
22,2.3000000000000007,910776441.6338581,55498905.943674244,123051951.49491225
23,2.400000000000001,911688078.266883,55502270.214982554,123057854.39230548
24,2.500000000000001,912486658.1602682,55505160.26418956,123062938.74775198
25,2.600000000000001,913189815.8166941,55507658.487402335,123067345.80964223
26,2.700000000000001,913811854.9499692,55509830.01180419,123071187.19916478
27,2.800000000000001,914364493.9293115,55511726.97896885,123074552.28820263
28,2.9000000000000012,914857418.854407,55513391.59724843,123077513.45003368
29,3.0000000000000013,915298699.8902998,55514858.363816634,123080129.87585759
30,3.1000000000000014,915695108.8052896,55516155.71248231,123082450.40042193
31,3.2000000000000015,916052364.1195302,55517307.255654015,123084515.62811524
32,3.3000000000000016,916375322.5303826,55518332.73385064,123086359.55573153
33,3.4000000000000017,916668129.9894924,55519248.75081933,123088010.82691325
34,3.5000000000000018,916934342.1229497,55520069.349052176,123089493.71292152
35,3.600000000000002,917177021.1053528,55520806.46486989,123090828.88729966
36,3.700000000000002,917398814.2544447,55521470.29149252,123092034.04342405
