,t,j,fl,fd
0,0.1,1689842.9371182893,-145683.4825455084,4649899.122334446
1,0.2,10770575.14977312,-202845.49715912974,7545327.840585823
2,0.30000000000000004,25097242.276112434,-262947.7269206983,10132463.525207825
3,0.4,44467582.445013046,-323852.61785165936,12695588.971100641
4,0.5,69416452.43810634,-384963.8052031091,15256607.1688149
5,0.6,100062285.40970506,-446065.86385546974,17817374.564147297
6,0.7,136454660.8051565,-507131.67674165644,20378097.451159082
7,0.7999999999999999,178623846.2230121,-568161.9504876012,22938808.166154157
8,0.8999999999999999,226590350.77200606,-629161.8288542499,25499513.97627901
9,0.9999999999999999,280368230.3772419,-690136.769500199,28060217.269387506
10,1.0999999999999999,339186490.8745127,-682119.0183379079,28418351.95360584
11,1.2,347562520.97041595,-679699.3306482594,28448298.650006454
12,1.3,350737681.74820745,-678826.6858149418,28451547.966919776
13,1.4000000000000001,352869381.25268424,-678309.8150609512,28452076.942919035
14,1.5000000000000002,354483158.66236013,-677928.089091715,28452202.029817358
15,1.6000000000000003,355729879.3371044,-677626.6819988415,28452236.66636728
16,1.7000000000000004,356696783.072399,-677384.0781077592,28452245.415531617
17,1.8000000000000005,357447533.2106824,-677187.966348688,28452246.8128855
18,1.9000000000000006,358031038.2365915,-677029.4413337356,28452247.15389909
19,2.0000000000000004,358485212.79791194,-676901.3256223105,28452248.619363047
20,2.1000000000000005,358839433.0381577,-676797.6284974929,28452251.833120238
21,2.2000000000000006,359116406.33587205,-676713.3345991024,28452256.80914274
22,2.3000000000000007,359333648.17929876,-676644.2824682208,28452263.334022697
23,2.400000000000001,359504650.4268316,-676587.0631630694,28452271.127121802
24,2.500000000000001,359639799.0255187,-676538.922341088,28452279.907219276
25,2.600000000000001,359747089.39427394,-676497.6649329568,28452289.418561853
26,2.700000000000001,359832680.5155678,-676461.5652003239,28452299.439154193
27,2.800000000000001,359901322.032062,-676429.2847883124,28452309.78141232
28,2.9000000000000012,359956682.33763766,-676399.8003245378,28452320.28971738
29,3.0000000000000013,360001600.0527093,-676372.3410437686,28452330.836889707
30,3.1000000000000014,360038276.5264382,-676346.3361756199,28452341.32046843
31,3.2000000000000015,360068423.1144835,-676321.3713237,28452351.659171384
32,3.3000000000000016,360093373.8597488,-676297.152836935,28452361.78967396
33,3.4000000000000017,360114171.7471088,-676273.4791021016,28452371.66374847
34,3.5000000000000018,360131634.78657377,-676250.2176584003,28452381.245756827
35,3.600000000000002,360146406.7031521,-676227.2871743559,28452390.510476507
36,3.700000000000002,360158995.8751653,-676204.6433870245,28452399.441227946
37,3.800000000000002,360169805.29616475,-676182.2682669081,28452408.028274864
38,3.900000000000002,360179155.6729621,-676160.1617519631,28452416.26746606
39,4.000000000000002,360187303.2691638,-676138.3355134676,28452424.159089122
40,4.100000000000001,360194453.72076786,-676116.8083249478,28452431.706909724
41,4.200000000000001,360200772.75835973,-676095.6026824937,28452438.917373218
42,4.300000000000001,360206394.550116,-676074.7423827731,28452445.798942644
43,4.4,360211428.21109533,-676054.2508264482,28452452.361558825
44,4.5,360215962.8961216,-676034.149891212,28452458.616195876
45,4.6,360220071.79661053,-676014.4592091752,28452464.5745083
46,4.699999999999999,360223815.28682697,-675995.1957516951,28452470.248541918
47,4.799999999999999,360227243.40851027,-675976.373639801,28452475.650510933
48,4.899999999999999,360230397.8398671,-675958.0041107343,28452480.79262018
49,4.999999999999998,360233313.4610379,-675940.0955935108,28452485.6869296
50,5.099999999999998,360236019.6033001,-675922.653854884,28452490.345250424
51,5.1999999999999975,360238541.0495415,-675905.68218806,28452494.779069707
52,5.299999999999997,360240898.83836997,-675889.1816407691,28452498.999496385
53,5.399999999999997,360243110.9130188,-675873.1512341705,28452503.01722381
54,5.4999999999999964,360245192.64682204,-675857.5881966128,28452506.842507426
55,5.599999999999996,360247157.27057034,-675842.4881837697,28452510.485151872
56,5.699999999999996,360249016.2211714,-675827.8454925006,28452513.95450806
57,5.799999999999995,360250779.42745507,-675813.6532561602,28452517.25947563
58,5.899999999999995,360252455.5452157,-675799.9036303568,28452520.408511475
59,5.999999999999995,360254052.15130556,-675786.5879516515,28452523.40963962
60,6.099999999999994,360255575.90448326,-675773.6968978335,28452526.270466946
61,6.199999999999994,360257032.67924726,-675761.2206142121,28452528.998197686
62,6.299999999999994,360258427.6777151,-675749.1488379994,28452531.599651176
63,6.399999999999993,360259765.52318305,-675737.4709980619,28452534.08127831
64,6.499999999999993,360261050.3391514,-675726.176319703,28452536.44918056
65,6.5999999999999925,360262285.8157063,-675715.2538911348,28452538.70912677
66,6.699999999999992,360263475.26597756,-675704.6927454101,28452540.866571225
67,6.799999999999992,360264621.67421234,-675694.4819149862,28452542.926668733
68,6.8999999999999915,360265727.7364891,-675684.6104848201,28452544.894294597
69,6.999999999999991,360266795.8958427,-675675.0676412638,28452546.774056192
70,7.099999999999991,360267828.37232256,-675665.842699197,28452548.57031107
71,7.19999999999999,360268827.1888552,-675656.9251477025,28452550.287179947
72,7.29999999999999,360269794.19364387,-675648.3046607872,28452551.92856018
73,7.39999999999999,360270731.07958,-675639.9711327835,28452553.498139717
74,7.499999999999989,360271639.40109754,-675631.914679724,28452554.999407966
75,7.599999999999989,360272520.5888358,-675624.125668455,28452556.435667936
76,7.699999999999989,360273375.9625239,-675616.5947145585,28452557.81004688
77,7.799999999999988,360274206.7422432,-675609.312694645,28452559.12550647
78,7.899999999999988,360275014.05832076,-675602.2707509744,28452560.384852346
79,7.999999999999988,360275798.9600663,-675595.4602954078,28452561.590743124
80,8.099999999999987,360276562.4235116,-675588.8730075421,28452562.74569882
81,8.199999999999987,360277305.358091,-675582.5008342499,28452563.8521086
82,8.299999999999986,360278028.6129964,-675576.3359908506,28452564.912238326
83,8.399999999999986,360278732.98228174,-675570.3709555786,28452565.928237617
84,8.499999999999986,360279419.2098057,-675564.5984688816,28452566.902146034
85,8.599999999999985,360280087.9936206,-675559.0115252954,28452567.83589938
86,8.699999999999985,360280739.9896449,-675553.6033680381,28452568.73133626
87,8.799999999999985,360281375.81528914,-675548.3674894414,28452569.590202373
88,8.899999999999984,360281996.05248725,-675543.2976179861,28452570.414155185
89,8.999999999999984,360282601.25052595,-675538.387714575,28452571.204770796
90,9.099999999999984,360283191.9285726,-675533.6319667243,28452571.963546935
91,9.199999999999983,360283768.5780502,-675529.0247842288,28452572.691906415
92,9.299999999999983,360284331.6645528,-675524.5607842418,28452573.39120354
93,9.399999999999983,360284881.6299367,-675520.234793587,28452574.062725298
94,9.499999999999982,360285418.8938554,-675516.0418381483,28452574.707696594
95,9.599999999999982,360285943.8554976,-675511.9771335804,28452575.32728304
96,9.699999999999982,360286456.8948548,-675508.0360834075,28452575.922593452
97,9.799999999999981,360286958.37412435,-675504.2142701998,28452576.494684342
98,9.89999999999998,360287448.6389319,-675500.5074458946,28452577.044560567
99,9.99999999999998,360287928.01930875,-675496.9115332861,28452577.573180046
100,10.09999999999998,360288396.8308233,-675493.4226108412,28452578.081455026
101,10.19999999999998,360288855.3754153,-675490.0369114185,28452578.57025449
102,10.29999999999998,360289303.9423184,-675486.7508201248,28452579.040406458
103,10.399999999999979,360289742.80872303,-675483.5608554303,28452579.492701147
104,10.499999999999979,360290172.2406661,-675480.463680406,28452579.927890394
105,10.599999999999978,360290592.493599,-675477.456086149,28452580.346692782
106,10.699999999999978,360291003.8129591,-675474.5349874125,28452580.74979206
107,10.799999999999978,360291406.4348307,-675471.6974206247,28452581.137841802
108,10.899999999999977,360291800.5864824,-675468.9405412823,28452581.51146487
