,t,j,fl,fd
0,0.1,45047193.803228945,-17473130.013963245,40348563.42717805
1,0.2,179057811.22689325,-33411274.5632882,76932087.64758395
2,0.30000000000000004,451729708.2015402,-49137452.02558349,112893283.65153407
3,0.4,863644882.4422171,-64868692.26774101,148846506.22807676
4,0.5,1418017789.1703882,-80620684.42093895,184835124.63920557
5,0.6,2116668242.4349105,-96388376.49993756,220851276.90573806
6,0.7,2960852643.3050275,-112167140.1863309,256886844.20390496
7,0.7999999999999999,3951527064.685487,-127953933.0924642,292936457.6253497
8,0.8999999999999999,5089438652.3238325,-143746762.36349255,328996608.56232226
9,0.9999999999999999,6375175271.730885,-159544271.158522,365064915.42465
10,1.0999999999999999,7422766990.862498,-162352663.37138307,371136928.8437369
11,1.2,7664503253.161917,-162973961.52874684,372320786.45688766
12,1.3,7762379290.652541,-163193792.50572136,372717002.39906263
13,1.4000000000000001,7820177968.897824,-163308353.04340312,372919680.6458299
14,1.5000000000000002,7860919004.059617,-163381700.57753485,373048514.6600938
15,1.6000000000000003,7892064558.2216015,-163433839.4498462,373139732.5050706
16,1.7000000000000004,7916850508.323588,-163473195.76840973,373208408.4739498
17,1.8000000000000005,7937016450.963175,-163504072.53290713,373262191.39697695
18,1.9000000000000006,7953652882.910456,-163528954.86303207,373305477.19772243
19,2.0000000000000004,7967515541.369676,-163549404.6625501,373341017.25825906
20,2.1000000000000005,7979160826.719692,-163566466.17341962,373370644.7107521
21,2.2000000000000006,7989013131.3144865,-163580871.09164006,373395640.53162754
22,2.3000000000000007,7997403084.210236,-163593151.22782543,373416933.90314925
23,2.400000000000001,8004591783.007985,-163603704.549446,373435219.222697
24,2.500000000000001,8010787398.999639,-163612835.99362594,373451028.136234
25,2.600000000000001,8016157152.645075,-163620783.81102565,373464775.8654483
26,2.700000000000001,8020836229.511004,-163627737.20100662,373476792.11897695
27,2.800000000000001,8024934551.485802,-163633848.48704907,373487342.3749395
28,2.9000000000000012,8028541986.05975,-163639241.74818695,373496642.9357852
29,3.0000000000000013,8031732390.338476,-163644019.07994002,373504871.83122957
30,3.1000000000000014,8034566772.175461,-163648265.227629,373512176.87842965
31,3.2000000000000015,8037095775.379742,-163652051.07604098,373518681.7493055
32,3.3000000000000016,8039361643.502391,-163655436.31890222,373524490.6111223
33,3.4000000000000017,8041399779.027687,-163658471.5292475,373529691.7261611
34,3.5000000000000018,8043239987.010416,-163661199.78489918,373534360.2790144
35,3.600000000000002,8044907471.488937,-163663657.95866653,373538560.62191343
36,3.700000000000002,8046423637.386578,-163665877.7524655,373542348.07561487
37,3.800000000000002,8047806738.716433,-163667886.5334446,373545770.38647664
38,3.900000000000002,8049072404.854989,-163669708.01536068,373548868.9147271
39,4.000000000000002,8050234069.677268,-163671362.8177979,373551679.61039466
