,t,j,fl,fd
0,0.1,51189348.7631711,-12826403.530385513,45627469.303864785
1,0.2,200514147.04505903,-24550070.587487232,87098766.89186402
2,0.30000000000000004,502035342.8477298,-36120777.569810405,127885311.30438809
3,0.4,956835036.9193544,-47697298.50447227,168669246.5342892
4,0.5,1568456448.233909,-59290710.85573316,209498337.73641974
5,0.6,2338862148.711314,-70896802.19820021,250362275.51366872
6,0.7,3269371080.61779,-82511798.10526899,291250782.8492809
7,0.7999999999999999,4360971854.927094,-94133202.73961216,332157019.04343987
8,0.8999999999999999,5614432642.25387,-105759371.78807789,373076478.0531504
9,0.9999999999999999,7030357521.657117,-117389183.49315532,414006084.7757022
10,1.0999999999999999,8163481950.573111,-119484267.67512825,421015561.6689543
11,1.2,8434659769.758016,-119956062.49262416,422422349.19888616
12,1.3,8544549480.590362,-120126630.45864742,422905291.1356256
13,1.4000000000000001,8608215861.53634,-120216672.53484657,423156220.98780507
14,1.5000000000000002,8652100843.664093,-120274368.94209091,423316532.02614886
15,1.6000000000000003,8684990492.870472,-120315068.65638226,423429760.0445735
16,1.7000000000000004,8710739620.195358,-120345403.35625735,423514398.4851433
17,1.8000000000000005,8731413165.231298,-120368839.35719869,423580021.4321706
18,1.9000000000000006,8748285893.857948,-120387414.2471991,423632224.6559121
19,2.0000000000000004,8762223311.718067,-120402423.41670436,423674555.30658096
20,2.1000000000000005,8773849449.63793,-120414737.8917536,423709396.9655326
21,2.2000000000000006,8783631199.849127,-120424968.45258129,423738422.9394626
22,2.3000000000000007,8791926082.376036,-120433557.50383447,423762848.21812683
23,2.400000000000001,8799012102.721575,-120440833.83616926,423783578.80625874
24,2.500000000000001,8805107834.05095,-120447046.95419262,423801304.9470185
25,2.600000000000001,8810386619.29822,-120452389.49712071,423816561.8535037
26,2.700000000000001,8814986950.430855,-120457012.38657942,423829770.6952109
27,2.800000000000001,8819020217.920778,-120461035.3533973,423841267.0861122
28,2.9000000000000012,8822576580.203331,-120464554.4286851,423851321.3821436
29,3.0000000000000013,8825729454.526571,-120467647.38324188,423860153.4499502
30,3.1000000000000014,8828538979.668161,-120470377.74626188,423867943.6078208
31,3.2000000000000015,8831054702.962841,-120472797.81942578,423874840.8580301
32,3.3000000000000016,8833317677.16271,-120474950.96760203,423880969.16585124
33,3.4000000000000017,8835362105.317059,-120476873.3802571,423886432.30650496
34,3.5000000000000018,8837216637.590303,-120478595.4401315,423891317.6468123
35,3.600000000000002,8838905398.727638,-120480142.79683965,423895699.12405527
36,3.700000000000002,8840448806.09356,-120481537.21625935,423899639.6128687
37,3.800000000000002,8841864224.163773,-120482797.257827,423903192.82075906
38,3.900000000000002,8843166490.724741,-120483938.81852554,423906404.817117
39,4.000000000000002,8844368341.985374,-120484975.57272145,423909315.274718
40,4.100000000000001,8845480757.69078,-120485919.33002535,423911958.48405445
41,4.200000000000001,8846513242.636135,-120486780.32812615,423914364.1866987
42,4.300000000000001,8847474057.401825,-120487567.47374144,423916558.263634
43,4.4,8848370408.345493,-120488288.54188186,423918563.3066529
44,4.5,8849208604.775898,-120488950.3414406,423920399.09475946
45,4.6,8849994189.55444,-120489558.85343345,423922082.9932285
46,4.699999999999999,8850732048.102486,-120490119.34689914,423923630.28918344
47,4.799999999999999,8851426499.765799,-120490636.47647935,423925054.4748539
48,4.899999999999999,8852081374.717606,-120491114.3648853,423926367.48759645
49,4.999999999999998,8852700078.940557,-120491556.67286325,423927579.9139604
50,5.099999999999998,8853285649.35887,-120491966.65876284,423928701.1637638
51,5.1999999999999975,8853840800.779415,-120492347.2294172,423929739.619032
