,t,j,fl,fd
0,0.1,2020442.9031988345,-3532322.042189401,5299134.770559204
1,0.2,11586583.71581733,-5760983.265461365,8606474.23556247
2,0.30000000000000004,26725836.225973584,-7797110.31632455,11569108.079315983
3,0.4,47172046.162017256,-9807657.842042277,14502974.68201947
4,0.5,73462906.54803757,-11815294.547554113,17434155.120816812
5,0.6,105720939.60693708,-13823200.729056185,20365157.52071465
6,0.7,143995758.04034472,-15831783.580555284,23296267.280879166
7,0.7999999999999999,188317533.50456244,-17841010.84776052,26227508.528715555
8,0.8999999999999999,238706820.25480732,-19850785.02077972,29158867.911659323
9,0.9999999999999999,295177910.56820077,-21861012.126091287,32090327.89875477
10,1.0999999999999999,355448232.7272691,-22198409.019655865,32511756.941018596
11,1.2,364295138.0567026,-22273004.9400289,32555624.65738606
12,1.3,367589046.0390935,-22300581.621335447,32564081.049379203
13,1.4000000000000001,369742552.9254606,-22315609.886159807,32567546.403364927
14,1.5000000000000002,371353331.06243694,-22325482.661387455,32569674.436140407
15,1.6000000000000003,372593958.84854096,-22332574.759254266,32571197.84246536
16,1.7000000000000004,373558239.45044905,-22337935.054857075,32572365.15984955
17,1.8000000000000005,374311280.3113,-22342124.01071851,32573294.15067062
18,1.9000000000000006,374901641.0066313,-22345476.99171836,32574051.736362148
19,2.0000000000000004,375366328.86610353,-22348210.07911886,32574680.254199162
20,2.1000000000000005,375733734.6643201,-22350470.0270916,32575208.442914035
21,2.2000000000000006,376025682.7512957,-22352360.554031394,32575656.803574435
22,2.3000000000000007,376258962.8004189,-22353957.301794402,32576040.50790855
23,2.400000000000001,376446500.3693765,-22355316.86343644,32576371.10410281
24,2.500000000000001,376598256.4654567,-22356482.48905246,32576657.579248138
25,2.600000000000001,376721918.72861874,-22357487.829796966,32576907.053406775
26,2.700000000000001,376823431.59269017,-22358359.472674284,32577125.25092699
27,2.800000000000001,376907402.2439276,-22359118.703005545,32577316.830879256
28,2.9000000000000012,376977411.103843,-22359782.75855382,32577485.62498043
29,3.0000000000000013,377036249.1561347,-22360365.740200397,32577634.812814128
30,3.1000000000000014,377086099.3599053,-22360879.285192154,32577767.053360444
31,3.2000000000000015,377128675.39798105,-22361333.07293841,32577884.585393302
32,3.3000000000000016,377165327.89933944,-22361735.210456766,32577989.305212818
33,3.4000000000000017,377197125.87111634,-22362092.529984113,32578082.827608228
34,3.5000000000000018,377224919.23077404,-22362410.82145473,32578166.534202576
35,3.600000000000002,377249386.91786903,-22362695.016069017,32578241.61217938
36,3.700000000000002,377271073.99248,-22362949.332630478,32578309.085593026
37,3.800000000000002,377290420.30941343,-22363177.39527929,32578369.840878267
38,3.900000000000002,377307782.73883593,-22363382.328937255,32578424.647802312
39,4.000000000000002,377323452.43334526,-22363566.837303773,32578474.176775396
40,4.100000000000001,377337668.28552336,-22363733.266989555,32578519.01325504
41,4.200000000000001,377350627.44862473,-22363883.660601463,32578559.669785276
42,4.300000000000001,377362493.5887132,-22364019.80092358,32578596.59612276
43,4.4,377373403.37913996,-22364143.247880455,32578630.187786534
44,4.5,377383471.63030255,-22364255.369604003,32578660.793305814
45,4.6,377392795.35642433,-22364357.368681528,32578688.720397707
46,4.699999999999999,377401457.01236165,-22364450.30438651,32578714.24124244
47,4.799999999999999,377409527.079818,-22364535.11161375,32578737.597006906
48,4.899999999999999,377417066.1425624,-22364612.61703455,32578759.001733903
49,4.999999999999998,377424126.55885905,-22364683.552944537,32578778.64569929
50,5.099999999999998,377430753.8149139,-22364748.56915668,32578796.698310293
51,5.1999999999999975,377436987.62514424,-22364808.24324535,32578813.310622163
52,5.299999999999997,377442862.83125836,-22364863.08939958,32578828.61752046
53,5.399999999999997,377448410.1395753,-22364913.56608765,32578842.739623245
54,5.4999999999999964,377453656.7290921,-22364960.082704242,32578855.784939893
55,5.599999999999996,377458626.755319,-22365003.00535631,32578867.85032016
56,5.699999999999996,377463341.7694048,-22365042.661905907,32578879.022720758
57,5.799999999999995,377467821.06896025,-22365079.346366707,32578889.38032163
58,5.899999999999995,377472081.9925788,-22365113.32275554,32578898.993499335
59,5.999999999999995,377476140.1688125,-22365144.828467116,32578907.925687604
60,6.099999999999994,377480009.7270593,-22365174.077234637,32578916.2341338
61,6.199999999999994,377483703.4775578,-22365201.26172768,32578923.970566135
62,6.299999999999994,377487233.0652607,-22365226.555853926,32578931.18178537
63,6.399999999999993,377490609.1021583,-22365250.116770074,32578937.910181843
64,6.499999999999993,377493841.28154284,-22365272.086672343,32578944.19420049
65,6.5999999999999925,377496938.4771776,-22365292.59437027,32578950.068747863
66,6.699999999999992,377499908.8292937,-22365311.756688524,32578955.565557323
67,6.799999999999992,377502759.8200172,-22365329.67970373,32578960.71350922
68,6.8999999999999915,377505498.33939385,-22365346.459839594,32578965.538919244
69,6.999999999999991,377508130.7433722,-22365362.184849814,32578970.065794446
70,7.099999999999991,377510662.9051497,-22365376.934684813,32578974.31605902
71,7.19999999999999,377513100.2605283,-22365390.782266926,32578978.309759267
72,7.29999999999999,377515447.84817773,-22365403.794182833,32578982.065245263
73,7.39999999999999,377517710.3455483,-22365416.031293485,32578985.59933095
74,7.499999999999989,377519892.10096496,-22365427.549298346,32578988.927443348
75,7.599999999999989,377521997.1621877,-22365438.39921263,32578992.063748527
76,7.699999999999989,377524029.3021762,-22365448.627821818,32578995.021271568
77,7.799999999999988,377525992.042307,-22365458.27807512,32578997.812000327
78,7.899999999999988,377527888.6730255,-22365467.38943511,32579000.44697906
79,7.999999999999988,377529722.27285135,-22365475.998201184,32579002.936395116
80,8.099999999999987,377531495.72524136,-22365484.137800846,32579005.28965196
81,8.199999999999987,377533211.7341185,-22365491.83904178,32579007.515442375
82,8.299999999999986,377534872.837721,-22365499.130346715,32579009.621806752
83,8.399999999999986,377536481.42147225,-22365506.037965648,32579011.61619073
