,t,j,fl,fd
0,0.1,6643328.190438144,-9743632.836947845,12954097.983612379
1,0.2,24080551.47048153,-16000325.841350846,21168845.498582006
2,0.30000000000000004,51731753.192134894,-21699050.7011468,28601676.986782547
3,0.4,88887450.12023675,-27319241.291939657,35945091.62798191
4,0.5,136235619.44214708,-32929384.548234142,43278141.21146748
5,0.6,193985213.84063867,-38539614.33432219,50611160.189446926
6,0.7,262233222.08742276,-44151402.47844743,57945560.06644379
7,0.7999999999999999,341039349.45405924,-49764769.377066076,65281368.43546892
8,0.8999999999999999,430444580.8160667,-55379490.239670925,72618388.5777119
9,0.9999999999999999,530478368.99313676,-60995329.11149013,79956413.56892319
10,1.0999999999999999,618248591.5351295,-61996682.316400096,81159119.27898018
11,1.2,636184485.6775365,-62221331.14344239,81377904.48615122
12,1.3,643360028.8504795,-62301718.1587026,81449431.99979211
13,1.4000000000000001,647645261.2030715,-62343567.9542711,81485988.08897269
14,1.5000000000000002,650649530.5481248,-62370054.54719843,81509198.94134225
15,1.6000000000000003,652903844.8017507,-62388550.63083722,81525530.14065437
16,1.7000000000000004,654653410.7832279,-62402219.60504514,81537698.25715287
17,1.8000000000000005,656038033.5607474,-62412700.28666103,81547105.13235933
18,1.9000000000000006,657148428.9035093,-62420947.90702352,81554569.25642352
19,2.0000000000000004,658048126.4657463,-62427565.392368436,81560608.85425293
20,2.1000000000000005,658783616.2884983,-62432955.77572625,81565571.43059176
21,2.2000000000000006,659389807.7625778,-62437400.35541979,81569700.22083806
22,2.3000000000000007,659893339.5572921,-62441102.153052345,81573171.23149917
23,2.400000000000001,660314764.6648353,-62444211.65221795,81576115.24333978
24,2.500000000000001,660670074.6877215,-62446842.83473049,81578631.55697563
25,2.600000000000001,660971800.2094928,-62449083.59396344,81580796.93780929
26,2.700000000000001,661229822.229721,-62451002.73296697,81582671.63696921
27,2.800000000000001,661451978.8579627,-62452654.805025175,81584303.56099771
28,2.9000000000000012,661644523.3309295,-62454083.54495723,81585731.23046309
29,3.0000000000000013,661812472.3543324,-62455324.35327349,81586985.92369625
30,3.1000000000000014,661959872.668339,-62456406.12780336,81588093.25878066
31,3.2000000000000015,662090006.1592032,-62457352.63596923,81589074.37983268
32,3.3000000000000016,662205548.4989439,-62458183.5574576,81589946.85925157
33,3.4000000000000017,662308692.4500967,-62458915.28639499,81590725.39260803
34,3.5000000000000018,662401244.1721284,-62459561.55534522,81591422.33985566
35,3.600000000000002,662484698.8010885,-62460133.92553722,81592048.1510915
36,3.700000000000002,662560300.044666,-62460642.1754544,81592611.70450503
37,3.800000000000002,662629087.3939283,-62461094.61130211,81593120.57683755
38,3.900000000000002,662691933.6990066,-62461498.316891745,81593581.26138984
39,4.000000000000002,662749575.2131819,-62461859.35609477,81593999.34498572
40,4.100000000000001,662802635.7232499,-62462182.93785722,81594379.65244389
41,4.200000000000001,662851646.0175347,-62462473.551452115,81594726.36523686
42,4.300000000000001,662897059.6603254,-62462735.077925816,81595043.11943616
43,4.4,662939265.8286353,-62462970.88234024,81595333.08695328
44,4.5,662978599.8021472,-62463183.89048843,81595599.04324102
45,4.6,663015351.5699718,-62463376.65295173,81595843.42394325
46,4.699999999999999,663049772.9208767,-62463551.39880108,81596068.37248242
47,4.799999999999999,663082083.305807,-62463710.08078588,81596275.78019643
48,4.899999999999999,663112474.7045099,-62463854.41348643,81596467.32030697
49,4.999999999999998,663141115.6790262,-62463985.90564519,81596644.47675495
50,5.099999999999998,663168154.7622137,-62464105.887645304,81596808.5687889
51,5.1999999999999975,663193723.3000479,-62464215.53492931,81596960.77194284
52,5.299999999999997,663217937.8431112,-62464315.88803739,81597102.13605326
53,5.399999999999997,663240902.1657734,-62464407.86977168,81597233.60072464
54,5.4999999999999964,663262708.9754874,-62464492.299962126,81597356.00865376
55,5.599999999999996,663283441.3648058,-62464569.90818922,81597470.1171634
56,5.699999999999996,663303174.0477585,-62464641.34477546,81597576.60818833
57,5.799999999999995,663321974.4159161,-62464707.19030789,81597676.09693539
58,5.899999999999995,663339903.442907,-62464767.963896364,81597769.13943945
59,5.999999999999995,663357016.460863,-62464824.13036613,81597856.23914815
60,6.099999999999994,663373363.8289541,-62464876.10651702,81597937.8526841
61,6.199999999999994,663388991.5104336,-62464924.26660143,81598014.39489028
62,6.299999999999994,663403941.5716367,-62464968.9471103,81598086.24326563
63,6.399999999999993,663418252.6151565,-62465010.45097467,81598153.74187483
64,6.499999999999993,663431960.1559063,-62465049.05124841,81598217.20477402
65,6.5999999999999925,663445096.9494224,-62465084.99436141,81598276.91907187
66,6.699999999999992,663457693.2780689,-62465118.50297341,81598333.1475976
67,6.799999999999992,663469777.2018468,-62465149.77849889,81598386.13130978
68,6.8999999999999915,663481374.7788489,-62465179.0033477,81598436.09140591
