,t,j,fl,fd
0,0.1,3157005.7875839053,6259277.7083731685,6877154.106144142
1,0.2,14563154.605615435,10282504.741106326,11210415.882475618
2,0.30000000000000004,32662709.938094825,13943761.141911218,15104879.797222571
3,0.4,57077334.535963744,17554803.555637937,18957289.002559412
4,0.5,88386672.10030366,21159449.24934061,22805248.833210506
5,0.6,126738430.02248949,24764170.41208241,26653004.649582703
6,0.7,172196519.70306236,28369917.56866985,30501106.018705707
7,0.7999999999999999,224800067.38142306,31976711.492549308,34349588.40722787
8,0.8999999999999999,284575719.49469674,35584413.178915456,38198405.22127729
9,0.9999999999999999,351542207.09249055,39192874.07876751,42047502.35824471
10,1.0999999999999999,418715864.01130366,39837048.186253786,42639236.78293212
11,1.2,430024967.5088784,39980440.39939852,42721635.80982564
12,1.3,434473015.8542376,40031889.00145426,42743878.2835568
13,1.4000000000000001,437305532.9219704,40058871.45642644,42754431.861792095
14,1.5000000000000002,439373784.55778486,40076126.382216044,42760985.02035659
15,1.6000000000000003,440947874.2881726,40088328.57995773,42765567.260564946
16,1.7000000000000004,442167565.31270295,40097474.3860245,42768981.34772382
17,1.8000000000000005,443123223.0958104,40104593.03081071,42771628.72744095
18,1.9000000000000006,443878836.34007186,40110282.22204336,42773739.152935594
19,2.0000000000000004,444481492.2808169,40114918.54775894,42775456.109705344
20,2.1000000000000005,444966444.24091077,40118753.89170359,42776874.954340115
21,2.2000000000000006,445360312.31789434,40121964.60849137,42778062.09826353
22,2.3000000000000007,445683299.3696856,40124678.68145883,42779065.5144546
23,2.400000000000001,445950796.3750024,40126991.68804021,42779920.87950733
24,2.500000000000001,446174570.01038325,40128976.67642943,42780655.357183814
25,2.600000000000001,446363649.43349934,40130690.54227019,42781290.03248794
26,2.700000000000001,446524991.288288,40132178.29827434,42781841.53609192
27,2.800000000000001,446663979.4963554,40133476.0239801,42782323.162989154
28,2.9000000000000012,446784801.45052147,40134612.95959379,42782745.663932435
29,3.0000000000000013,446890731.58511084,40135613.02752432,42783117.81856417
30,3.1000000000000014,446984345.47487384,40136495.960643075,42783446.85887806
31,3.2000000000000015,447067681.78930515,40137278.153750174,42783738.78759321
32,3.3000000000000016,447142365.07241404,40137973.31589527,42783998.621151954
33,3.4000000000000017,447209699.05684024,40138592.97677353,42784230.577628404
34,3.5000000000000018,447270737.78280395,40139146.88430051,42784438.22371936
35,3.600000000000002,447326339.9682986,40139643.3198769,42784624.59088477
36,3.700000000000002,447377210.7147096,40140089.35059109,42784792.26794825
37,3.800000000000002,447423933.6148003,40140491.03250161,42784943.47551039
38,3.900000000000002,447466995.56795454,40140853.57565614,42785080.12619093
39,4.000000000000002,447506806.03974926,40141181.47885833,42785203.873711176
40,4.100000000000001,447543712.07600224,40141478.640358806,42785316.153132215
41,4.200000000000001,447578010.0624977,40141748.44925425,42785418.21402577
42,4.300000000000001,447609954.9818047,40141993.861298576,42785511.147957765
43,4.4,447639767.7377,40142217.4620687,42785595.91137352
44,4.5,447667640.98297733,40142421.51984398,42785673.344743475
45,4.6,447693743.78208274,40142608.02998734,42785744.18864094
46,4.699999999999999,447718225.36453736,40142778.75240897,42785809.09731297
47,4.799999999999999,447741218.1639075,40142935.24324401,42785868.650161296
48,4.899999999999999,447762840.2943954,40143078.88174916,42785923.36151059
49,4.999999999999998,447783197.5815304,40143210.89322998,42785973.68893461
50,5.099999999999998,447802385.237879,40143332.36862148,42786020.04038071
51,5.1999999999999975,447820489.25508666,40143444.28127301,42786062.780292064
52,5.299999999999997,447837587.5672374,40143547.50138194,42786102.2348753
53,5.399999999999997,447853751.02955747,40143642.80843246,42786138.696650006
54,5.4999999999999964,447869044.24681306,40143730.90194749,42786172.42839447
55,5.599999999999996,447883526.2788959,40143812.41081398,42786203.66656796
56,5.699999999999996,447897251.2451128,40143887.90137793,42786232.624289796
57,5.799999999999995,447910268.84490794,40143957.88449501,42786259.49394605
58,5.899999999999995,447922624.8088767,40144022.82170244,42786284.449462675
59,5.999999999999995,447934361.29177713,40144083.130596146,42786307.648304924
60,6.099999999999994,447945517.21598464,40144139.18957112,42786329.23322975
61,6.199999999999994,447956128.5739104,40144191.341971025,42786349.33383528
62,6.299999999999994,447966228.6949681,40144239.89975378,42786368.06792178
63,6.399999999999993,447975848.4821329,40144285.14672408,42786385.5426984
64,6.499999999999993,447985016.6226967,40144327.341392405,42786401.855853066
65,6.5999999999999925,447993759.7765636,40144366.719503656,42786417.09649973
66,6.699999999999992,448002102.74501175,40144403.496300556,42786431.34602267
67,6.799999999999992,448010068.62251186,40144437.86850404,42786444.67882415
68,6.8999999999999915,448017678.93341714,40144470.01611622,42786457.16299856
69,6.999999999999991,448024953.7558425,40144500.103997275,42786468.8609271
