,t,j,fl,fd
0,0.1,54153238.18497853,-6663869.735400632,49052499.429535426
1,0.2,215270938.1321086,-12750255.881834667,93565326.24945629
2,0.30000000000000004,539973786.3579465,-18755817.498856977,137337569.91917723
3,0.4,1029897440.4032037,-24762893.526319135,181099042.45194614
4,0.5,1688944773.9658866,-30777703.03475924,224903244.5684894
5,0.6,2519300406.978389,-36798345.203218296,268740785.3256981
6,0.7,3522426637.8785224,-42823053.97670058,312601740.25345826
7,0.7999999999999999,4699405203.257264,-48850669.930753246,356479513.6967014
8,0.8999999999999999,6051064565.813269,-54880438.024761505,400369790.0881396
9,0.9999999999999999,7578048048.549001,-60911848.704102986,444269643.2111451
10,1.0999999999999999,8784885485.4505,-61989361.47670068,451702090.86982775
11,1.2,9080500301.79402,-62226751.09055296,453163650.88274175
12,1.3,9202327359.838314,-62309393.24296616,453648239.46765065
13,1.4000000000000001,9273482845.800608,-62351702.349035375,453893099.3795628
14,1.5000000000000002,9322728354.014502,-62378314.825510554,454047035.92825776
15,1.6000000000000003,9359722541.348412,-62396899.885963574,454154825.4192947
16,1.7000000000000004,9388743452.809313,-62410687.71501335,454235035.7040969
17,1.8000000000000005,9412103305.923826,-62421328.29491597,454297092.87934226
18,1.9000000000000006,9431237476.540524,-62429772.829325676,454346425.5669035
19,2.0000000000000004,9447121435.522009,-62436616.41233499,454386437.5801392
20,2.1000000000000005,9460456496.860792,-62442254.06663116,454419397.86301994
21,2.2000000000000006,9471764659.164896,-62446960.04700175,454446889.9652172
22,2.3000000000000007,9481443121.357714,-62450931.55788902,454470058.95411247
23,2.400000000000001,9489798691.102768,-62454314.4322021,454489756.2921268
24,2.500000000000001,9497071010.689058,-62457219.007497065,454506629.50033045
25,2.600000000000001,9503448959.900278,-62459730.36490615,454521180.1414115
26,2.700000000000001,9509082589.340153,-62461915.169394165,454533802.71150225
27,2.800000000000001,9514091974.685614,-62463826.377339475,454544811.5389914
28,2.9000000000000012,9518573876.130993,-62465506.55926514,454554459.8767217
29,3.0000000000000013,9522606797.07692,-62466990.296468854,454562953.75502133
30,3.1000000000000014,9526254856.896292,-62468305.94233655,454570462.2245537
31,3.2000000000000015,9529570775.231493,-62469476.93803461,454577125.0540434
32,3.3000000000000016,9532598185.008192,-62470522.80953633,454583058.5976393
33,3.4000000000000017,9535373434.811893,-62471459.93281304,454588360.3228494
34,3.5000000000000018,9537927000.555609,-62472302.12781099,454593112.3433077
35,3.600000000000002,9540284596.655283,-62473061.124268614,454597384.2020682
36,3.700000000000002,9542468054.977339,-62473746.93042216,454601235.0836419
37,3.800000000000002,9544496023.487963,-62474368.12734645,454604715.5860493
38,3.900000000000002,9546384524.293232,-62474932.10575678,454607869.150584
39,4.000000000000002,9548147401.557829,-62475445.25790589,454610733.22310567
40,4.100000000000001,9549796682.785112,-62475913.13413289,454613340.2029514
41,4.200000000000001,9551342871.665226,-62476340.57138111,454615718.22275037
42,4.300000000000001,9552795186.625616,-62476731.799310945,454617891.7925673
43,4.4,9554161756.111347,-62477090.52841507,454619882.3346901
44,4.5,9555449779.260471,-62477420.02354,454621708.62956685
45,4.6,9556665658.751518,-62477723.16555993,454623387.18934035
46,4.699999999999999,9557815111.204155,-62478002.50332565,454624932.57199377
